"","tweets","location","Score","Sentiment"
"4288","ysrcparty shameful if anybody has different opinions lets talk or post your on that issue only  lets not go personal life and do charcter assination one has family we have mothers and sisters here ysvijayammaexpress her sadness on this shameful acts doing by so called parties in ap ","Hyderabad",-1.1,"negative"
"4292","nara chandrababu naidus forked tongue seems to be fast catching up with himncbn jaitdp ysrcparty niaindia nia chandrababunaidu ","Hyderabad, India",0,"neutral"
"4293","updates on ysrcparty   leader ys sharmilas police complaintyssharmila  ysrcp cybercrime","Hyderabad, India",0,"neutral"
"4294","ysjagan addressed a massive public meeting on the final day of the  day padayatraprajasankalpayatra prajasankalpayatrakmsvijayasankalpam ysrcpartytdpcrooks ysrcpdmo ysrcpusa ysjagantrends ysjagancm","Hyderabad, India",0,"neutral"
"4302","ysrcparty leader files complaint against false propaganda by the tdpyssharmila ysjagan cybercrime ysrcp","Hyderabad, India",-1.85,"negative"
"4304","silpa chakrapani said that andhra pradesh chandrababu naidu had cheated all section of peopleysrcparty ncbn jaitdp silpachakrapani ysrcp tdp ","Hyderabad, India",-0.5,"negative"
"4306","common man only our star campaigners for ysrcparty jaijagan ","Hyderabad, India",0.6,"positive"
"4307","is it truth any one can clarify please jaitdp janaesayas ysrcparty ","Hyderabad, India",2.8,"positive"
"4308","kiranjayasa iyrkrao ysjagan ysrcparty thandhra we know your analysis anna telanganaresults jagandistrictdecision and federalfront these are all showing your analysis results i am following your clean analysis from day one all the best anna keep goin on rs to join them amp pawankalyan met kcr","Hyderabad, India",1.75,"positive"
"4313","lankadinakar openheartwith jaitdp trspartyonline ysrcparty ncbn naralokesh incindia bjpindia tdptrending chennaitdpforum rammnk cbnarmy trustcbn vktimes ravipativijay jaygalla again shameless lies by tdpkcr criticized modi many times check the archivesysjagan is clear he will only support who ever gives special status to andhra as agreed upon before dividing the state period","",0.3,"positive"
"4314","lankadinakar openheartwith jaitdp trspartyonline ysrcparty ncbn naralokesh incindia bjpindia tdptrending chennaitdpforum rammnk cbnarmy trustcbn vktimes ravipativijay jaygalla why the heck is cbn not asking for those funds never heard cbn uttering a word about it","",-0.5,"negative"
"4315","haribabutdp openheartwith see this plan of tdprumor creating on tickets like they did on prp this will go to yellow channels and they will show in the tvside kadaa manam choosedijagan raagane sagam corrupt channels mootha padthaaiysrcparty vsreddymp","",0,"neutral"
"4317","bezawadabrat manvidad ysrcp malathireddy vsreddymp ramsyarlagadda ysrcparty rithikalankapot laxron brady please note cheebn is a liar and he will not implement after the electionsas usualhe will silently remove that and will reintroduce in the next electionsin case if he wins in  nammoddu nammoddu chandrababu naidniidi vote la kosam babu chese mosam mosam ","",0.25,"positive"
"4320","ysrcparty sir we are scared by seeing the latest developments after u met ktrruling party is projecting it as a blunder with the help of media which is damaging the image of the partysir we are hoping to see jagan sir as cmprotect our hopes sir","",-0.55,"negative"
"4321","ycp have any place in andhra as it is anti andhra party if you have no trust on ap police then why you contest in ap ycp is doing evil politics by joining with bjp n trs ysrcparty vsreddymp bjpandhra gvlnrao vishnureddybjp klnbjp jaitdp votetdp tdpx ","",-0.5,"negative"
"4326","kcr cheppulu naake kukka a jaganycp is anti andhra partyjagan not trusting ap police then he has no right to contest in ap  ysrcparty vsreddymp bjpandhra tdpliveupdates cbnarmy cbn cbnarmyvizag apwithcbn tdpsrisailam  chaakirevu tvsdprasad ","",1.55,"positive"
"4330","aaaattttttysjagan on mm screenget ready box office ur records in dangertaruns joshuajoe vsreddymp chenna chenna sakshihdtv lathareddy manvidad sagardovari ysrcparty akyonline iamkodalinani rojaselvamanirk srinadyadav ","Nellore, India",0.8,"positive"
"4333","ysrcparty please promise before late ysr tomb by saying that no problem for stop of water from pothireddy padu amp rajolibanda nothing will happen to royalaseema even though having no krishna water then visit pragathi bhavan no problem to ap people","Hyderabad",0.75,"positive"
"4334","ysrcparty as long as vijaya sai reddy in party ysrcp will not win","Hyderabad",0.5,"positive"
"4335","ysrcparty ekkadiki vellina special status radu jagan kadu gada modi kuda evvaledu mari kcr ela isthadu he will not win not more than  or  seats it is trap of kcr to keep sentiments alive till completion of lokshabha polls without knowing jagan fallen in trap","Hyderabad",2.2,"positive"
"4336","ysrcparty better merge party with trs","Vishakhapatnam, India",0.8,"positive"
"4337","ysrcparty globally propaganda no valueble meanig by tdp","",-0.75,"negative"
"4338","ysrcparty my dear commenters not like tdp and congress","",1,"positive"
"4339","ysrcparty tdp mannerless party and head aslo mannerless manbut publics are observe all like buffuns","",0.5,"positive"
"4340","ysrcparty its time for cbn to take senior citizens pension","Bangalore",0,"neutral"
"4341","ysrcparty when pk waited for  hour to meet kcr then there is no issue in ap when cbn asked for alliance with trs at a funeral then there is no issue in ap but why few guys in ap are so worried when ktr met ysj for an alliance at national level to promote the voice of twin states ap amp ts","Bangalore",-0.1,"negative"
"4342","harishreddym drsandeepjsp dont be suggestive over opinions of othersi dont think ysrcparty has any morale to question is this the same party agitated for united andraswitching stands favoring political demands","Hyderabad, India",0.4,"positive"
"4343","harishreddym samratavula if i disclose the same make sure ysrcparty shouldnt copy that maphas any morale to question is this the same party agitated for united andraswitching stands favoring political demands","Hyderabad, India",0.4,"positive"
"4344","harishreddym samratavula ysrcparty bro i hope you are not satisfied with what janasena promisedthen no point in proving anything to you","Hyderabad, India",2,"positive"
"4345","kalathapasvi pavanpuli shyamdake ysrcparty taruns led light purchased for  and set top  box for  lets start educating the people about the real corrupters instead of jsp and ycp fighting on each other","",-0.15,"negative"
"4346","kalathapasvi pavanpuli shyamdake ysrcparty taruns pani cheyyanivvatam ledhu kadhaa when they are questioning instead of providing answers they are talking about something else","",0.8,"positive"
"4347","kalathapasvi pavanpuli shyamdake ysrcparty taruns how if someone is not listening at all then nobody can make them understand that is another reason ycp didnt go i dont see any big difference","",0.85,"positive"
"4348","posimsetty ysrcparty yssharmila cphydcity brother if you have any political differences lets debate kindly request you to stop personal abuse","",-0.5,"negative"
"4349","kalathapasvi pavanpuli shyamdake ysrcparty taruns i have seen personal abuse from jsp activists on ycp tweets i have asked many people on what are jagan abusive comments on mr pk who started first","",-1.5,"negative"
"4350","kalathapasvi pavanpuli shyamdake ysrcparty taruns adhi anundaalsindhi kaadhu kadhaa jagan responded comment chesinappudu obvious ga response vasthundhi jagan didnt comment on mr pks family he questioned mr pks commitment towards it","",0.5,"positive"
"4351","kalathapasvi pavanpuli shyamdake ysrcparty taruns bill approvals aagavu because ycp has only  votes","",0,"neutral"
"4352","kalathapasvi pavanpuli shyamdake ysrcparty taruns ok bro from when ycp is not going to the assembly did you see the earlier assembly sessions did opponents get a chance to talk even if they mentioned issues did govt solve those taking salary is not the primary issue here","",2.9,"positive"
"4353","kalathapasvi pavanpuli shyamdake ysrcparty taruns that is what am requesting too find the facts then follow honest and committed leader","",1.9,"positive"
"4354","kalathapasvi pavanpuli shyamdake ysrcparty taruns you know the fact if you dont have majority you will be ignored ycp strength is  not ","",0.15,"positive"
"4355","kalathapasvi pavanpuli shyamdake ysrcparty taruns whats the use of having them start questioning govt not opposition whoever making the policy you need to question them am not interested about jsp alliances and tried to highlight jsp path post election whatever i heard might be a rumor","",0.35,"positive"
"4356","kalathapasvi pavanpuli shyamdake ysrcparty taruns watch assembly sessions then you will understand for everything answer is personal abuse there will be a threshold point and no one will tolerate that if it goes beyond","",-1,"negative"
"4357","kalathapasvi pavanpuli shyamdake ysrcparty taruns am referring to conversations between pk and jagan","",0,"neutral"
"4358","kalathapasvi pavanpuli shyamdake ysrcparty taruns that us what ycp is demanding right from past  years or so if you are not getting any answers then whats the point asking questions","",0.3,"positive"
"4359","kalathapasvi pavanpuli shyamdake ysrcparty taruns you can also request them like what i did","",0.5,"positive"
"4360","kalathapasvi pavanpuli shyamdake ysrcparty taruns not mine am not into any party  officially am trying find out the factsgetting any answers then whats the point asking questions","",0,"neutral"
"4361","kalathapasvi pavanpuli shyamdake ysrcparty taruns i heard that jsp is going to give outside support to tdp post elections that is the reason is the reason mr cbn changed his voice against pk these days have you guys got a chance to check ex cs mr ajay kallam allegations against current govt","",0.55,"positive"
"4362","pavanpuli shyamdake ysrcparty taruns what did jagan comment on anyones family ladies","",0,"neutral"
"4364","kalathapasvi pavanpuli shyamdake ysrcparty taruns agree with you but assembly ki velli thittimchukovaalaa maatlaadataanikey chance ivvatam ledhu i have seen some of the assembly sessions speaker is not doing job","",1,"positive"
"4365","kalathapasvi pavanpuli shyamdake ysrcparty taruns abusive words are not answers to a question answer cheyyalenodey abusive words use chesthaaru ani naa feeling pk jagan ni nuvvu maagaadivi aithe analsina avasaram ledhu after this only jagan started mentioning which is also not required","",-0.25,"negative"
"4366","kalathapasvi pavanpuli shyamdake ysrcparty taruns jagan didnt go assembly at all","",0.25,"positive"
"4367","kalathapasvi pavanpuli shyamdake ysrcparty taruns in my opinion there is no point jsp or ycp pointing each other on this they should fight against tdp i hope jsp will not give any kind of support to tdp in the future whether its from outside or not","",1,"positive"
"4368","kalathapasvi pavanpuli shyamdake ysrcparty taruns ee issue meedha way of talking is different","",0,"neutral"
"4369","brahhmi pavanpuli shyamdake ysrcparty taruns not might it is there is a point in asking opposition also because we dont have mp mla s to ask govt people given you more than  mla seats to question govt so we should ask you also for questioning govt when you are not dont think always that you are not  in govt","Repalle, India",-0.5,"negative"
"4370","brahhmi pavanpuli shyamdake ysrcparty taruns i am asking what abusive language senanai used on jaganand also i have seen hundreds of morphed pics videos abusive terms from ycp sidethat too from official person like vijay reddy and wing leaders i think we are stable to some extent on abusing personally","Repalle, India",0.6,"positive"
"4371","brahhmi pavanpuli shyamdake ysrcparty taruns but we have not an extra option we have to question hardly and make them to hear our opinion and people will definitely see who works for them and vote for them but unanimous idea is very dangerous thing that too with cbnbetter to fight than to leave like a soldier","Repalle, India",0.7,"positive"
"4372","brahhmi pavanpuli shyamdake ysrcparty taruns we are hearing ex cs speeches and we are hearing tdp ycp voices alsoour party also have rtd govt officers hope you know  that and why you are that much interested in coalitions senani already clearly explained our stand for any doubts follow janasena party youtube","Repalle, India",1,"positive"
"4373","brahhmi pavanpuli shyamdake ysrcparty taruns your activists coming into our groups and putting there abusive language on senaniand i want to mention one thing we are so emotional we dont see who did that we will definitely give slipper shot explanation to that once check your wings leaders language in twitter","Repalle, India",-0.9,"negative"
"4374","brahhmi pavanpuli shyamdake ysrcparty taruns we are not too into any party officially and we just taken a party with proper principles with nuetral mind posts are not necessary to be in any party we just love their ideologywe too trying out the facts see undavelli speeches for that","Repalle, India",1.65,"positive"
"4375","brahhmi pavanpuli shyamdake ysrcparty taruns check our fb twitter accounts we talk on politics but definitely some are there who abuses bcz of personal character but none of our admins leaders abuse once check yours twitter accounts there are involving small children also without any ethics","Repalle, India",-0.7,"negative"
"4376","brahhmi pavanpuli shyamdake ysrcparty taruns why cant you save  mlas you should have told them to re contest again from tdp if they want to gobut i think still  is some what sufficient to question","Repalle, India",1.5,"positive"
"4377","brahhmi pavanpuli shyamdake ysrcparty taruns you requested but they are not following i too told with some other people they are stable some whatso tell  all yoursincluding official spokesmanyouth leadersfollowers  in social media and daily life to discuss on politics not on abusing i will also try my best","Repalle, India",1.5,"positive"
"4378","brahhmi pavanpuli shyamdake ysrcparty taruns i am telling irrespective of party that jsp is good in terms of perfect politics than ycp so ok we try to change ourselves and will make a golden ap but i request is that be nuetral and follow all party policies and choose the best dont take any party side","Repalle, India",2.6,"positive"
"4379","brahhmi pavanpuli shyamdake ysrcparty taruns no not at all you have to janasenani speeches then you will tell what is the side of jsp always people side we are here to serve people not to waste our time and strength on coalitions and personal  have to understand cbn much more than you","Repalle, India",-0.25,"negative"
"4380","what a merge it is ktrtrs ysrcparty young generation and upcoming generation will have the brightest future if this pair rules the states  here to serve people not to waste our time and strength on coalitions and personal  have to understand cbn much more than you","San Francisco, CA",1.7,"positive"
"4381","ravib aitcofficial kirankonnects ncbn jaitdp trsarmy trs is busy making alliance with corrupt parties like ysrcparty federal front is a b team of mrmodi","Mumbai, India",0,"neutral"
"4383","ysrcparty y cant u people go for fast unto death unlike muralimohan who will fast until he looses  kg weight","whole universe ",-0.75,"negative"
"4393","vasireddy yeshis son ktrtrs met nda sleeping partner ysrcparty","",0.8,"positive"
"4398","ycpsinganamala alurusamba ysrcpsinganmala ysrcparty happy birthday meesh future we know how to protect our state and our future together with ncbn jaganbendsbeforetrs ysjagan jagan ysrcparty jagansoldtokcrktrmeetsdongajaganysjaganuselesspadayatra ","Andhra Pradesh, India",2.3,"positive"
"4399","ysrcparty this time in andhra only jagan only jaganno one can stop him","",-0.4,"negative"
"4400","moviedomcom ysrcparty going awsmjagan only jaganno one can stop him","Vishakhapatnam, India",-0.4,"negative"
"4401","moviedomcom ysrcparty for updtes plz do follow trendytolly page bro on twitter or fb","Vishakhapatnam, India",0,"neutral"
"4402","moviedomcom ysrcparty sure bro do follow trendytolly page bro on twitter or fb","Vishakhapatnam, India",0,"neutral"
"4403","dileeplekkala ysrcparty hi bro hw is going yatra promotions at andhra","",0,"neutral"
"4404","dileeplekkala ysrcparty pls update us latest info u can send sms","",0,"neutral"
"4405","ysrcparty nice","anantapur, pamidi ",0.5,"positive"
"4406","ycpsinganamala alurusamba ysrcpsinganmala ysrcparty happy birthday akka","anantapur, pamidi ",1.55,"positive"
"4408","taruns  this is for u  please watch it ysrcparty ","",1,"positive"
"4410","differents between              ts cmampap cm corruption babu mosagadubabu  ninnunammambabu  bantdp   ysrcparty ","Indian.",-0.75,"negative"
"4411","kiranjayasa taruns pawankalyan janasenaparty ysrcparty jspshatagniteam teluguchegu trendpspk janasenabsu laxron malathireddy joshuajoe telakapalliravi knageshwar pentapatipullar areyy see this thread","India",0,"neutral"
"4413","heres exclusive interview with ysr congress party  ysrcp exmla kethireddy venkatarami reddyysrcp ysrcparty kethireddyvenkataramireddy andhrapradesh elections ysjagan idreamnews","",0,"neutral"
"4414","heres exclusive interview promo with ysrcparty exmla kethireddy venkatarami reddyysrcp kethireddyvenkataramireddy andhrapradesh elections ysjagan idreamnews","",0,"neutral"
"4417","jaitdp very good move by ncbn sir wat a visionary thinking sir before election this pension hike is increases your jaitdp vote bank undoubtedly opposition partys ysrcparty amp janasenaparty get ready to start your campaign to aware public about this type of political games","Vijayawada",2.45,"positive"
"4419","trspartyonline and ysrcparty in front crocodiles festival dangerouscombinationinap jaganbendsbeforetrselections federalfront kcrfailurefront jspfornewagepoliticsvoteforglasstumblersaveap  for ap  dont compare him with ysjagan ","Vijayawada",0.5,"positive"
"4420","ysrcparty super","Chittoor, India",0.75,"positive"
"4421","ysrcparty ncb is biggest fraud in the indian history  centre gave  lac crores  loan  lac crores    lac cr in  years ","Singarayakonda, India",-0.75,"negative"
"4422","ysrcparty let ysr party promise   or   it wont empty the kitty but  helps a sound economy to the state  a rotation of money helps economy to grow  good for msmes difficult to understand the logic ","Singarayakonda, India",2.95,"positive"
"4423","ysrcparty federalism is  better than ghatabandan  gb is all hard core corruptionists get together divide the portfolios and race for swallowing and licking  the country  saw in previous upa rule","Singarayakonda, India",0.55,"positive"
"4424","trendsmapindia the game changers coming together is a very positive vibe for the telugu states ktrmeetsysjagan federalfront ysjagan ysrcparty trspartyonline ktrtrs ysjagan  for ap  dont compare him with ysjagan ","Bangalore, India",0.75,"positive"
"4425","trendsmapindia a step towards the betterment of telugu community ktrmeetsysjagan federalfront ysjagan ktrtrs ysrcparty trspartyonline  ktrtrs ysjagan  for ap  dont compare him with ysjagan ","Bangalore, India",1.6,"positive"
"4426","ysrcparty slipper shot to farm house boss  telugu community ktrmeetsysjagan federalfront ysjagan ktrtrs ysrcparty trspartyonline  ktrtrs ysjagan  for ap  dont compare him with ysjagan ","Bangalore, India",0.2,"positive"
"4428","varunc thehindu imakbarowaisi telanganacmo trspartyonline ntdailyonline tnewstg jagantrs raokavitha ysjagan ysrcparty ktrtrs love hyderabad   ysjagan ysrcparty trspartyonline ","Bangalore, India",0.75,"positive"
"4429","mlarkr  the proud farmer an asset to ysrcp and a blessing to mangalagiri constituency ysjagan ysrcparty  hyderabad   ysjagan ysrcparty trspartyonline ","Bangalore, India",2,"positive"
"4432","actually i was waiting for this byte what a solid punch to ncbn tdp governanceits not actually no trust on appolice its the government tdp who is over ruling themandhrapradesh  apneedsysjaganyssharmila withsharmilammaysrcparty","",-0.25,"negative"
"4433","ramsyarlagadda apt comment ramsyarlagadda garuslipper shot to ncbnandhrapradesh telangana apneedsysjagantdppartnerpawankalyanpktdpbjpbetrayedapcbncopiedysjaganmanifestoopportunisticpoliticiancbnindiasglocalleader copies ysrcpartys manifesto beforeapelections ","",0.1,"positive"
"4434","ysrcparty leader files complaint against false propaganda by the ncb and tdpyssharmila withsharmilammaandhrapradesh telangana apneedsysjagantdppartnerpawankalyanpktdpbjpbetrayedapvoteforfan","",-1.85,"negative"
"4435","pawankalyan should understand the fact that kcr never said he is going to support ysrcparty kcr said he will get involved in apelections who knows he might support you then where will you put your face for these commentspktdpbjpbetrayedap","",0.5,"positive"
"4438","all  of them pktdpbjpbetrayedap there is no question about itandhrapradeshapneedsysjaganprajasankalpayatra walkwithjagan tdpplottokilljaganapelections ysrcpartyvoteforfanchanceysjagan ","",0,"neutral"
"4442","ysrcparty sharmila garu its good that you have come out now this is a good reason for you to be back in active politics i personally think that your presence and services are much needed for ysrcparty at the momentandhrapradesh apneedsysjaganpathetictdpgovernmentnavarathnalu ","",2,"positive"
"4443","after completion of prajasankalpayatrakms people gave grand welcome to jagan anna in rajampet kadapa ysjagan ysrcpartyandhrapradeshysjaganainysrdistrictapneedsysjagan vijayasankalpamysjagansvijayasankalpamysjaganhistoricpadayatra  ","",1.8,"positive"
"4449","ambatirambabu ncbn ysrcparty gunturysrcp vidadalarajini bangaloreysrcp sakshihdtv jagantheleader egodavariysrcp wgodavariysrcp superb","",1,"positive"
"4450","ysrcparty always babu u only","",0,"neutral"
"4451","ysrcparty see it","",0,"neutral"
"4452","ysrcparty super b","",0.75,"positive"
"4453","ysrcparty bad time","",-0.75,"negative"
"4459","ysrcparty at least hes speaking about thingsur agenda is all secreate and are done in dark rooms","India",-0.6,"negative"
"4460","ninnu nammam babu dj song  ysrcp ninnu nammam babu song  dj praveenni  via youtube                 ysrcparty please take this forward","Kukatpally, Rajendra Nagar",1.6,"positive"
"4461","ysrcparty yes madam  take very serious and keep complant on janasena party that party leaders only do this type of stupid nucence creates","Anakapalli,Visakhapatnam, India",-0.2,"negative"
"4463","ysrcparty yes  tdp party  party","Anakapalli,Visakhapatnam, India",0.8,"positive"
"4464","ysrcparty ambati garu you should fire on tdp  party","Anakapalli,Visakhapatnam, India",-0.25,"negative"
"4467","ysrcparty my watsapp num ","Andhra Pradesh, India",0,"neutral"
"4468","conspiracies against federalfront have begun and whatsapp messages with youtube links of selected lines are being circulated by tdp followers tdp getting ready for election too early ysrcparty trspartyonline ktrtrs raokavitha trsharish jagantheleader jaganreddy ","Hyderabad, India",-0.2,"negative"
"4469","ysrcparty superbbbbbbb vedio good this is how we should project in our peoplei request ysrcp to keep hundreds of mobile vans each van with big projector and we should telecast these kind of vedios in those mobile vans and we need to make sure these vans to rome in public in districts","",1.5,"positive"
"4470","ysrcparty good jagan anna definitely we need to join one front which gives us special status to andhra and which support our andhra people needjai jagan jai ysr","",2.3,"positive"
"4471","ysrcparty when ruling party has given letter to divide telangana and andhrawhy ruling leaders not thought themselves as andhra drohulubut now because of initial talks on front with trsruling party making noise which can be ignoredjagan is the only person can bring status to our state","",0,"neutral"
"4472","dhanekulag ysrcparty so pathetic ","somewhere in india",-0.75,"negative"
"4473","ysrcparty joker of the day shilpa","somewhere in india",-0.1,"negative"
"4474","ysrcparty bastards antaga ","somewhere in india",-0.75,"negative"
"4476","nagarjunreddy ysrcparty yes our media is not heinous as sakshi  melaga cm ni kuda ekavachanam tho pilichey thappudu news tho vudaragottm","somewhere in india",0.3,"positive"
"4477","where is trspartyonline ysrcparty hidenannapaneniven  muneertweets ","somewhere in india",0,"neutral"
"4480","avyukta janasenaparty drsandeepjsp nadendlamanohar psrchakri avgkvarma bolisettisatya jspshatagniteam trendpspk editorcvk sridharaddepal please take this point deep into the publicthe ysrcparty  trspartyonline  tieup is as unholy as incindia  jaitdp tie  up","",0.5,"positive"
"4481","nadendlamanohar pawankalyan please take this point deep into the public minds the ysrcparty  trspartyonlinealliance is as unholy as incindia  jaitdp alliance","",0.5,"positive"
"4484","rishikasadam jaitdp ncbn  begins dramas for elections ysrcparty","Hyderabad, India",0,"neutral"
"4485","ysrcparty ysrcpdmo after apelections babu n his pets mouths will close til that we have to bare years gajini atya avgkvarma trendpspk psrchakripawankalyan  should convey this to people in his election speechesopportunistic  politics by ysjaganamp ysrcparty jaitdp ncbn","Hyderabad, India",0,"neutral"
"4486","naralokesh than how jaitdp joined hands with incindia  mr pappu lokesk gandhi try not to tweet shameless tweets n try not to be like ncbn  stay humble ysrcparty bjpindia","Hyderabad, India",1.2,"positive"
"4487","ysrcparty chandra babu uturn on federal front","",0,"neutral"
"4489","ncbn hikes oldage pension from rsk to rs k before general elections jaitdp ysrcparty janasenaparty ","Hyderabad, India",0.4,"positive"
"4492","ysrcparty i support ur idea for federal front","Nellore, India",0.5,"positive"
"4493","ysrcparty yvsubbareddymp s correct","",0.6,"positive"
"4494","ysrcparty this is awesome   purandeswaribjp iyrkrao ysrcparty jaitdp trspartyonline janasenaparty incandhra ncbn pawankalyan ysjagan ktrtrs ","",0.6,"positive"
"4502","ysrcparty abntelugutv if you have guts can u play this video with tittle of how betrayed and misleading people","Hyderabad, India",-1.75,"negative"
"4503","ysrcparty what kind of crap reasoning madam ","",-0.25,"negative"
"4504","ysrcparty jai jagan anna nest cm ysr congress party","KURNOOL (DIST) ATMAKUR (MDL)",0,"neutral"
"4506","part jaitdp janasenaparty ysrcparty andhrapolitics andhrapradesh pawankalyan ysrcp tdp chandrababu ysjagan kapaul ","Bangalore",0,"neutral"
"4507","part dump went near to blind for help because of blindness he couldnt see what dump is acting operation failed deaf went near to blind for help said and convinced blind gave army support deaf became king jaitdp janasenaparty ysrcparty andhrapolitics andhrapradesh","Bangalore",-1.85,"negative"
"4508","part once upon a time there was kingdom  compete for the king deaf dump blind blind wanted to withdraw from war announced ready to give support to anyone jaitdp ysrcparty janasenaparty andhrapolitics andhrapradesh","Bangalore",-1.25,"negative"
"4513","srikanthvenkat vijayam trspartyonline ktrtrs ysrcparty ysjagan its about federal front not that kcr is giving support to jagan u first know about it and commentasenaparty andhrapolitics andhrapradesh","",0.75,"positive"
"4517","iyrkrao finminindia pmoindia ncbn jploksatta pawankalyan ysrcparty i think your reply is correct","",0.6,"positive"
"4519","tigervenkat ysjagan ysrcparty stly thankyou so much for your support brother ndly i want to be put behind the bars which will eventually create a better platform to bring out all the wrong doings of dhopidhibabu alias ncbn  non cong and bjp ysrcparty ysrcpdmo ","Vijayawada, India",1.55,"positive"
"4521","jaitdp ncbn trspartyonline ysjagan rather all ncbn kept doing was always kept accusing ysjagan anna bcoz he couldnt digest that he has to answer to a person who is yrs junior to him ncbn amp his alliances  yesterday it was bjpindia today it is incindia amp tomorrow will it be ysrcparty oricpadayatra ","Vijayawada, India",-1,"negative"
"4522","varunc ktrtrs ysjagan ysrcparty nritrs sathyahyd iamakbarowaisi asadowaisi raokavitha trsharish two goons at one place haha  oh god please save ap from stupidsyrs junior to him ncbn amp his alliances  yesterday it was bjpindia today it is incindia amp tomorrow will it be ysrcparty oricpadayatra ","Toronto",1.5,"positive"
"4525","varunc ysrcparty nice brother","",0.9,"positive"
"4526","ysrcp along with navaratnaluvidadalarajini madam if we observe there is unity of all the peopleunity in diversitygreat jobysrcpdmo ysrcparty freeapfromtdp sankranthi ysjagan ysrcp prajasankalpam prajasankalpayatra ysjaganhistoricpadayatra ysrcpcpt padmavasireddy","",0.5,"positive"
"4528","ysrcparty thats what they do its quite common","",0,"neutral"
"4532","electionaddaen hopefully trspartyonline ysrcparty bjdodisha also join the third group","East Region, Singapore",0.85,"positive"
"4533","ysrcparty nice","",0.5,"positive"
"4534","ap ki scs ni oppose chesina trs party leaders ippudu andhrapradesh development kosam ysrcparty tho kalisi fight chestha ani chepthey ela nammuthunnaru ra konda mangali vedhavallara their main intention is to damage ncbn political career","Trapcity",-1.35,"negative"
"4535","ysrcparty only god can save him  how can he say such things by sitting in responsible chair","",0.75,"positive"
"4538","ysrcparty iron leg aunty hairman sri m venugopal garu and secretary sri m sridhar garu joined in ysrcp today welcome to ysrcparty sirbalinenisreddy ysjagan jktprakasamprakasamysrcp ongole ","Coimbatore, India",1.1,"positive"
"4539","ysrcparty both are dynamic political leaders","Kuwait",0.5,"positive"
"4540","kcr federalfront chandrababu live kcr federal front vs chandrababu naidu  top story with tv murthy  midhunreddy shailajareddi ysrcparty jaitdp bjpandhra bjpandhra yellowsyndicate tvnewsnow lathareddy kuwaitysrcp  trspartyonline ","Hyderabad",0,"neutral"
"4543","karthikpuli iyrkrao finminindia pmoindia ncbn jploksatta pawankalyan ysrcparty bro read before replying sir is not asking about jffc its jpffc","",0.25,"positive"
"4545","karthikpuli iyrkrao finminindia pmoindia ncbn jploksatta pawankalyan ysrcparty sure bro i know your fears i just dont want us to hurt good peoples good intentions iyrkrao sir is not like jp so dont worry cheers","",0.25,"positive"
"4546","iyrkrao finminindia pmoindia ncbn jploksatta pawankalyan ysrcparty its not just a mistake sir theyre doing it on purpose jpffc ni jffc ani pawan pic petti confuse cheydanki chaala try chesthunnaru ee manipulative media hope public wont fall into this trap","",-2,"negative"
"4548","pramodburra ysrcparty chill bro just watch n enjoy if someone scold kcr it doesnt implies to whole telangana  this is where kcr succeded and ap leaders have failed have fun watching this video kcr is so keen about ap people let him pay the dues to ap gournmentcan be said by inc and tdp alliance even they forgot about past and saying its about now both alliances are equally unethical and both happily forgot about the past","",1.15,"positive"
"4555","sakshinews vsreddymp ysrcparty try hard bro if not come to power this time we cannot sustainmana pani central lo vunna valla chuttu thiragadame yedava kukka bathuku ayipoddi it should not happen to us  just saying","",-0.25,"negative"
"4556","ysrcparty hey ee ambati babai kakunda someone else should have talked about thiseven if the subject matter is true said person is wrong i feel","",-0.25,"negative"
"4557","sakshinews ysrcparty i think this lovely raja and sweety roja ekkada vunte akkada aa party will be completely naakifiedrojaselvamani posani tvtelugu sakshihdtv tvnewsnow","",1.15,"positive"
"4559","ysrcparty ysr made kcr to run and hide in farm housestill i remember ysr words em kcr telangana niyabba jaagiraa  now jagan try to catch kcr and ktr hand politics changes timely manner  federalfront returngift","",0.5,"positive"
"4562","ktrtrs congrats and all the best ktrtrs  until we can project ncbn   ap leaders and people as telangana drohulu and dongalumanaki tiruguledu babai we will be in power till the last breath tvtelugu sakshihdtv trspartyonline jaitdp janasenaparty ysrcpdmo ysrcparty","",1.5,"positive"
"4563","pramodburra ysrcparty ysjagan hahhaha u proved it bro vunnaru inkaa vunnaru manala educate ayyi kuda we cant see and analyze the situations on our own blindly follow a leader and trust what ever they say mana brain manam vadodhu all the best to our future ysrcparty","",1.3,"positive"
"4564","telugusoldier new low in politics by ysrcparty","Vijayawada, India",0.8,"positive"
"4567","ysrcparty good reply from roja garu","Hyderabad, India",0.75,"positive"
"4568","ysrcparty correct","Guntur, India",0.6,"positive"
"4571","ysrcparty lo unde manchi persons think plzzz ","",0,"neutral"
"4576","ysrcparty insult to the rituals","India",-1,"negative"
"4577","ysrcparty calling someone as guest n inviting somebody to participate in elections r two diff aspects ra jaffas kcr is always an ap drohi","India",0.5,"positive"
"4578","ysrcparty u r correct sir","",0.85,"positive"
"4579","commonm ysrcparty absolutely i agreed to this","India",0.5,"positive"
"4580","ysrcparty good we need not to take support of any alliance thats better for the elections","India",2.05,"positive"
"4581","ysrcparty no but kcr is not the right person we should face the election without any alliance then definitely we will win our best this is our ycp party well wishers opinion i hope our party will consider this opinion","India",3.1,"positive"
