"","tweets","location","Score","Sentiment"
"7670","needsap ncbn naralokesh jaitdp narendramodi ncb narendramodi stop this nonsense we need not learn lessons from crocodilesampanakondas like narendramodi who is unfit to be the pm of india he needs to be thrown out of parliament in elections we cannot tolerate narendra modi or his social media goons any more show your dadagiri elsewhere ","",-1.1,"negative"
"7671","needsap ncbn naralokesh jaitdp narendramodi ncb narendramodi he is worst than a crocodilehe has destroyed institutionssave his skin from various scams wheremodiamphis cabinet members are involveddemocracy is at stake under thismodis rulecbieditampall govt institutions have become a laughing stock     ","",-1.15,"negative"
"7672","rammnk naralokesh jaygalla  hi where can i find all the schemes ap government is providing i want to tell our jaitdp  followers to educate others on what our ncbn is doing our responsibility is to help at least one person understand the hard work of our cm and vote  us","Dallas, TX",1.1,"positive"
"7673","old age man about cm chandrababu naidu ncbn after hikes welfare pension amoun  via youtube jaitdp naralokesh jaygalla rammnk","Dallas, TX",0,"neutral"
"7674","haribabutdp yarlagaddavrao srithh neerajkg jaitdp cbnarmy this guy has to be followed for amaravthi updates he has very good videos on amaravathi from the foundation to nearly completion of  housing towers and many other thingsshare it as much as possible ","",1.95,"positive"
"7675","please ncbn naralokesh jaitdp  dont align with stupid janasenaparty  partyjanasena will not even have deposits if the seats are shared","",0.8,"positive"
"7676","mirchipratyusha ambcinemas urstrulymahesh achantamamatha namratasadhvani mirchishezzi ncbn tarak ntrartsofficial ntrtrust jaitdp andrewuk ok then i believe you mirchipratyushamay be the youth who didnt see ntrs regime will like it i am one of them but i dont want to see ballaya playing ntr role in ntrkathanayakudu or ntrmahanayakudu because of their backstabbing the great leader ntr garuandhrapradesh","",1.65,"positive"
"7677","mirchipratyusha ambcinemas urstrulymahesh achantamamatha namratasadhvani mirchishezzi ncbn tarak ntrartsofficial ntrtrust jaitdp andrewuk tell the truth please mirchipratyusha hand on heart dont worry we know the answerntrkathanayukuduntrmahanayakuduandhrapradesh telangang ntr role in ntrkathanayakudu or ntrmahanayakudu because of their backstabbing the great leader ntr garuandhrapradesh","",2,"positive"
"7678","jaitdp tdp supporters need to know these ysrcparty ysjagans navarathnaluandhrapradesh telangana apneedsysjagan prajasankalpayatra walkwithjagan vijayasankalpamysjagansvijayasankalpamysjaganhistoricpadayatravoteforfan pktdpbjpbetrayedap ","",0.8,"positive"
"7679","jaitdp tdp supporters must me so excited to listen the full of ysjagan looking at this promofor them here is the full videoenjoy amp voteforfan ysrcpartyandhrapradeshapneedsysjaganpktdpbjpbetrayedapysjagansvijayasankalpamysjaganhistoricpadayatra","",1.55,"positive"
"7680","jaitdp thanks for making the the whole world watch the actual video of peoples leader ysjagan comments on ncbnandhrapradeshopportunisticpoliticiancbnpktdpbjpbetrayedapapneedsysjaganvijayasankalpamysjagansvijayasankalpamysjaganhistoricpadayatra","",1.25,"positive"
"7681","jaitdp aakirki tdp ncbn is using  andhrapradesh opposition leader ysjagans speech for his campaigning what a shameninnunammambabuvijayasankalpamysjagansvijayasankalpamysjaganhistoricpadayatraapneedsysjaganvoteforfan ","",-0.25,"negative"
"7682","cbnarmyguntur nkmannem ncbn naralokesh jaitdp cbnarmy nice","Hyderabad, India",0.5,"positive"
"7683","varunc ambcinemas urstrulymahesh achantamamatha namratasadhvani mirchishezzi ncbn tarak ntrartsofficial ntrtrust jaitdp andrewuk i really enjoy the movie and the legend that is  ntr","Hyderabad, India",0.75,"positive"
"7684","andhrapradesh contribution share of central govt in ap development all  contribution are central funds and still ncbn naralokesh of jaitdpcrythe development claims by fatherson duo in ap is at the cost of central govt funds hope the liers realise ","Hyderabad, India",1.5,"positive"
"7685","gorantlarakesh ncbn naralokesh jaitdp babai i know about chandranna bima  i think u need to know see the poster in details u will understand who funds chandranna bima go to labour commissioner office vja and find out about chandranna bima u will be enlightened","Hyderabad, India",0.5,"positive"
"7686","gorantlarakesh ncbn naralokesh jaitdp pacha social media in action","Hyderabad, India",0.25,"positive"
"7687","leovsn ncbn naralokesh jaitdp appreciate your feed back as part of yellow social mediajob well done but fact is fact track record speaks for it self and narendramodirecord is clean what do u think about ncb hope u r able to see  atb","Hyderabad, India",2.55,"positive"
"7688","leovsn ncbn naralokesh jaitdp narendramodi ncb narendramodi  please use thisdonot try to  show tdps ap lost on all front because of the selfish political leaders plse review historyap has elected leaders as businessmen for political business do not blame bjp ap leaders r inC in ntrkathanayakudu or ntrmahanayakudu because of their backstabbing the great leader ntr garuandhrapradesh","Hyderabad, India",-0.75,"negative"
"7689","ncbn  jaitdp first know the exact things cbn or take rest ","Allagadda/Bangalore",0,"neutral"
"7690","need of the hour change in communication plan pick advocates to talk show stats testimonials focus on what we achieved what we can doapelections ncbn jaitdp venkatatatineni","India",1.6,"positive"
"7691","varapra jaitdp naralokesh true","",0.5,"positive"
"7692","jaitdp ncbndear sirkindly issue noc to goi dfs and indian bank for rrbsgrameena banks amalgamation in our statewe have four rrbs apgb sgb cggb apgvbif we merge  into  then we will get strong and profitable rrbif not possible make  into  as per goi dfsnabard","",0.5,"positive"
"7693","ncbn naralokesh jaitdp what do you say for this you started the ruckus saying threat to democratic  institutions what do you say for this  iyrkrao bjpandhra ","",-0.75,"negative"
"7694","cbnarmyguntur ncbn naralokesh jaitdp cbnarmy good work ap govt","India",1,"positive"
"7695","thirupathi railway station premium lounge named with atithiset to be inaugurated soon piyushgoyal piyushgoyaloffc naralokesh ncbn jaitdp bjpindia ","Hyderabad, India",0,"neutral"
"7696","jaitdp great","",0.5,"positive"
"7697","jaitdp i amaravathition premium lounge named with atithiset to be inaugurated soon piyushgoyal piyushgoyaloffc naralokesh ncbn jaitdp bjpindia ","Tekkali",0,"neutral"
"7698","im tdpian but im not support atchannaiduu because he is done worst politics ncbn rammnk naralokesh jaitdp ","Hyderabad, India",0,"neutral"
"7699","rishikasadam jaitdp all these days i thought nia is to combat terrorism","Hyderabad, India",-1.25,"negative"
"7700","rishikasadam jaitdp so  year industry wants freedom to state cms to hatch conspiracies to eliminate opponents physically","",-0.25,"negative"
"7702","honble cm nara chandrababu naidu live from the foundation stone laying ceremony of iconic bridge amp water treatment plant at ibrahimpatnam krishna district chandrababunaidu jaitdp ncbn ncbnforap mallinuvveravali apwithcbn cbnarmy cbnvision tdp","India",0.75,"positive"
"7703","honble cm nara chandrababu naidu live from the foundation stone laying ceremony of iconic bridge amp water treatment plant at ibrahimpatnam krishna district chandrababunaidu jaitdp ncbn ncbnforap mallinuvveravali apwithcbn cbnarmy cbnvision tdp","India..",0.75,"positive"
"7705","cbnarmyvizag ncbn jaitdp chinarajappan naralokesh gantasrinivasa maurya raoavanthi bandaruantdp vijaytdp ayyannapatruduc next cm mere sir","",0.25,"positive"
"7706","cbnarmyguntur ncbn naralokesh jaitdp cbnarmy u are visionary leader","",1,"positive"
"7707","jaitdp naralokesh nice","<U+092A><U+093E><U+092E><U+0941><U+0930>, <U+092D><U+093E><U+0930><U+0924>",0.5,"positive"
"7709","bullshit greatandhrafakenews is back this time they confirm the pact between bjp and ysrcpgiving some bullshit story about ib analysisgreatandhranews ysjagan jaitdp venkatga andhrapradeshcm tdp telangana ","",-0.5,"negative"
"7710","needsap ncbn naralokesh jaitdp first of all from where centre is getting moneyand most of the programs you mentioned are not  funded by centre ex led was financed by elss and state descom has to pay back chandranna bhema okasari chudu entha isthunddo centre antha misleasing info","Malaysia",0.3,"positive"
"7711","nityanani andhrapradeshcm ncbn jaitdp sir  my  name  is venkateswarlu rajavarapu iam  phc  very  poor  pls give me physicalhandicap loan and motorized vehicle  i am phc i worka tv repairampelectric work pls  give  me  motorized  vehicle ph  aadhar  all ready  iam  appy online  pls help  me  sir","",0.8,"positive"
"7712","i believe responding to everyone criticising development in ap will be major hitback to jaitdp time for its leaders ncbn amp naralokesh to guide its cader to only publicize  development programmes rather than responding to local critics it only makes em biggertime to rethink","Mumbai, India",0.5,"positive"
"7713","naralokesh ncbn jaitdp because of miss from meeseva people his application went for tricycle instead of scooterany help is appreciated in this matter and we would be grateful sirhis name is vvr kondabomminampadu mudinepalli mandal krishna dt ","Mudinepalli, Krishna DT",1.75,"positive"
"7714","naralokesh  ncbn jaitdp hello sir one of my who is handicapped and uneducated running a small dabba in our villagewe have heard that triscooters are being provided to eligible handicapped people and im sure he is eligiblehe applied for the same but","Mudinepalli, Krishna DT",-0.55,"negative"
"7715","apxlive jaitdp even though strong leadership and dedicated cadre was the strength","India",1.5,"positive"
"7716","the national award for best vfx goes to jaitdp amp ncbn ","Hyderabad, Telangana| Pochinki",1.25,"positive"
"7717","naidu writes to pm saying this decision of the union government will bring down the autonomy of institutions andhrapradesh naidu jaitdp ysrcp ","Hyderabad, India",-0.5,"negative"
"7718","sankranti giftelection sops ap cm naidu doubles the old age pension amount to  rupees from  earlier says there are about  lakh people who would benefit from this andhrapradesh jaitdp naidu ysjagan elections ","Hyderabad, India",0.75,"positive"
"7719","jaitdp be happy by doing this morphed videosatleast like this pappu will be happyyou will get good incentive for this tweete who would benefit from this andhrapradesh jaitdp naidu ysjagan elections ","Bengaluru, India",2.35,"positive"
"7720","r u chief or copy minister mr ncbn yesterday you highlighted what ysjagan garu said on pension theme not only you previously your jaitdp mp jaygalla exactly outlined what ysjagan garu said wrt special category statusruling govt has been following opposition leader ","India",0.55,"positive"
"7721","needsap raavipydi ncbn naralokesh jaitdp kia asian pulp and papers and say adanis investment is also just because of bjpyou educated illiterates","Hyderabad",0.75,"positive"
"7722","needsap ncbn naralokesh jaitdp give us our entire share of taxes that we pay the centre ask the napumsak narendramodi to stop his randi rona about how the urine drinking cow belt is poor and needs the souths money statusruling govt has been following opposition leader ","",-0.75,"negative"
"7723","gantasrinivasa ncbn jaitdp naralokesh andhrapradeshcm we want cbn in ","Ongole, India",0,"neutral"
"7724","needsap ncbn naralokesh jaitdp not true","",0.5,"positive"
"7725","cbnarmyguntur ncbn naralokesh jaitdp cbnarmy cbn will support every people belongs to ap","Guntur.ANDHRAPRADESH",0.5,"positive"
"7726","karavadiraghava needsap ramapriya ncbn naralokesh jaitdp you heard it wrong i heard that modi is creating money out of thin air ever heard of taxes paid by people of ap and the state share of those taxes","",0.35,"positive"
"7727","shantisingaluri realdonaldtrump haribabutdp curryputtar jaitdp ncbn please retweet this kalakandham","",1,"positive"
"7728","ravib jaitdp ncbn naralokesh rammnk jaygalla gantasrinivasa yes believe in cbn","",0.8,"positive"
"7729","needsap ncbn naralokesh jaitdp still people supporting bjp its gone and dusted","",0.75,"positive"
"7730","jaganannasena rithikalankapot ysjagan ncbn jaitdp super","Hyderabad, India",0.75,"positive"
"7731","needsap bhavarajusr ncbn naralokesh jaitdp you are the one who is lying all css projects have  contribution and things like led bulbs are  contribution by state","Vijayawada, India",0.9,"positive"
"7732","jaitdp naralokesh ninnunammambabucopy cat ncbn  all css projects have  contribution and things like led bulbs are  contribution by state","<U+092D><U+093E><U+0930><U+0924>",1.4,"positive"
"7733","sunkarapadmasri incindia mahilacongress rahulgandhi sushmitadevmp incandhra andhrapmc kpadmarani keshavyadaviyc meirakumar ncbn srinivasiyc hasibaamin georgekurianinc incsandesh incoverseas jaitdp yes mam we shouldnt stop our struggle until we get special status for  rahulji should become pm  everyone must do hard work as u mam","tirupathi",0.45,"positive"
"7734","sunkarapadmasri andhrapmc incindia mahilacongress rahulgandhi sushmitadevmp incandhra chitrasarwara keshavyadaviyc srinivasiyc oommenchandy withpgv georgekurianinc irobertvadra shobhaoza appyc nsui hasibaamin gonguraj kpadmarani jaslambasha ncbn incsandesh mastanvaliinc pallamrajumm meirakumar jaitdp incoverseas shashankrekala many more happy returns of the day to priyanka madam ji","tirupathi",0.75,"positive"
"7735","tvtelugu ncbn jaitdp seeking legal help from govt  of ap innocent person booked under  posco sec  in gurgaon fir no  dated  jan  amp he was put in bhondsi jail for remand he belongs to ponnur constitution seeking legal help from your good selffor more info phsambasiva rao","New Delhi, India",0.6,"positive"
"7736","jaitdp ncbn that is cbn visionary leader jai telugu dreamy malli mere ravali","",2,"positive"
"7737","jaitdp   rajasekar reddy not able to defend him self on corruption  why can you show this to peole","",-0.5,"negative"
"7738","jaitdp ncbn sole of poor people ajasekar reddy not able to defend him self on corruption  why can you show this to peole","",-1,"negative"
"7739","vinaybhascar ncbn jaitdp no i have  used conceptual design for representation here is the original design  amp he was put in bhondsi jail for remand he belongs to ponnur constitution seeking legal help from your good selffor more info phsambasiva rao","Kakinada",-0.2,"negative"
"7740","jaitdp ncbn great news and great work jai tdp","",0.75,"positive"
"7741","jaitdp naralokesh great cm","",0.5,"positive"
"7742","jaitdp ncbn great sir","",0.75,"positive"
"7743","jaitdp ncbn great leader in all over india cm sir","Bangalore ",1,"positive"
"7744","jaitdp ncbn ncbn hope this additional amount will do the magic  this double burden on the people would be taken care to reach only the needed  please take care of your health as you are also a senior citizen but visionary man of ap  apwithcbn janmabhoomi cbnarmy","Hyderabad, India",3,"positive"
"7745","jaitdp ncbn good decision sirthank you cm sir hatsoff sir jai tdp","",1,"positive"
"7746","vsreddymp ncbn ysjagan jaitdp dont worrywait  monthsin central congressampin ap tdp will come powerthen you can see the more cinemas","",0,"neutral"
"7747","jaitdp ncbn thank you cm sir","",0.75,"positive"
"7748","balajikommuri suresh narendramodi narendramodiin bjpindia bjpandhra amitshah arunjaitley rajnathsingh bangaloretdp cbnarmy jaitdp mody winning next parliamentary election in  without your ap support","",1.25,"positive"
"7749","jaitdp good schemeif it wont let our state to become poor again","chongqing,china",0.25,"positive"
"7750","indianrlyinfo railminindia piyushgoyal piyushgoyaloffc manojsinhabjp rajengohainbjp tourists are suffering since some yearsplease provide nd vistadome coach from vskparaku for further revenue earnings geethakmp railwayseva ircrb iredchg bjpandhra pmoindia irmemberrs eastcoastrail mygovindia irctctourism dominicatourism aptouring jaitdp ","Visakhapatnam",-0.2,"negative"
"7751","uday visakhapatnamjn piyushgoyal piyushgoyaloffc uday exp from vskpbza timings are as mentioned in indian rly time table in the year  but exp not introduced till datekindly commence immediately eastcoastrail scrailwayindia iredchg ircrb railminindia irmemberrs railwayseva bjpindia jaitdp irctcofficial dna ","Visakhapatnam",0.6,"positive"
"7752","jaitdp ncbn great cm sir ncbn al piyushgoyaloffc uday exp from vskpbza timings are as mentioned in indian rly time table in the year  but exp not introduced till datekindly commence immediately eastcoastrail scrailwayindia iredchg ircrb railminindia irmemberrs railwayseva bjpindia jaitdp irctcofficial dna ","Bangalore",1.35,"positive"
"7753","jaitdp ncbn good sir","",1,"positive"
"7755","jaitdp ncbn thank you sir bn al piyushgoyaloffc uday exp from vskpbza timings are as mentioned in indian rly time table in the year  but exp not introduced till datekindly commence immediately eastcoastrail scrailwayindia iredchg ircrb railminindia irmemberrs railwayseva bjpindia jaitdp irctcofficial dna ","",1.35,"positive"
"7756","ktrtrs ktroffice please think of something ncbn andhrapradeshcm ncbn next the telugudasem tdp will wont come to the andhrapradesh state government  wtf with the government ncbn ncbn andhrapradeshcm ncbn ncbn andhrapradeshcm ktrtrs jaitdp ","Andhra Pradesh, India",0.5,"positive"
"7757","jaitdp ncbn well","Tuni",0.8,"positive"
"7759","naralokesh jaitdp respected sirsir in every january janmabhoomiprogram my brother giving for new ration card application but almost  years over still new ration card was not sanctioned by chandra babu naidu sir govt","",2.7,"positive"
"7760","jaitdp ncbn respected sirsir in every january janmabhoomiprogram my brother giving for new ration card application but almost  years over still new ration card was not sanctioned by chandra babu naidu sir govt","",2.7,"positive"
"7761","naralokesh jaitdp recently given application arji number adhaar numberspoojari nagaraju poojari parvathipoojari umesh please sanction new ration card immediately","",1.55,"positive"
"7762","naralokesh jaitdp my brother giving every year new application for ration card still present government not sanctioned ration card for my brother familymy brother family has three members my brother poojari nagaraju my sister in law poojari parvathi my son in law poojari umesh","",1.2,"positive"
"7763","jaitdp ncbn recently given application arji number adhaar numberspoojari nagaraju poojari parvathipoojari umesh please sanction new ration card immediately","",1.55,"positive"
"7764","jaitdp ncbn my brother giving every year new application for ration card still present government not sanctioned ration card for my brother familymy brother family has three members my brother poojari nagaraju my sister in law poojari parvathi my son in law poojari umesh","",1.2,"positive"
"7765","jaitdp ncbn great decision to help old age people","Chennai, India",0.5,"positive"
"7767","jaitdp ncbn good job sirr","",0.75,"positive"
"7768","jaitdp ncbn the great cbn","",0.5,"positive"
"7769","jaitdp super","",0.75,"positive"
"7770","jaitdp yes its really good jai cbn","",1.55,"positive"
"7771","jaitdp ncbn yes its really benefit for all poor peoplesjai telugudhesam","",1.05,"positive"
"7772","jaitdp ncbn good movement sir hatsoff thank you cm sir","",1.5,"positive"
"7773","jaitdp ncbn all people should notice your hard work and vote in this elections","machilipatnam",0,"neutral"
"7774","plzz donate for my friend as his situation is very critical fromamonth and admitted in apollo hospitals hyderabad i am sincerely requesting upasanakonidelatarak  ncbn raokavitha pawankalyan dirkrish jaitdp arunjaitley naralokesh rammnk","Vijayawada, India",1.05,"positive"
"7775","naralokesh tcltvglobal ces congrats jaitdp","Penukonda, India",1,"positive"
"7776","jaitdp ncbn good movement sir hatsoff thank you cm sir","Penukonda, India",1.5,"positive"
"7777","jaitdp ncbn great decision sir","",0.75,"positive"
"7778","jaitdp ncbn jai cbn for supporting","",0.75,"positive"
"7780","ppulisekhar jaitdp ncbn call  with all the details sure it will be solved","",0.8,"positive"
"7781","jaitdp ncbn hatsoff sir","",0.25,"positive"
"7782","jaitdp ncbn great cm thank you cm sirjai chandrababu","Hyderabad, India",1,"positive"
"7783","jaitdp ncbn good one ncbn garuwe are always with youcbnarmy","Hyderabad, India",0.75,"positive"
"7784","kusumaneelam ncbn narendramodi jaitdp andhrapradeshcm its true divya","",0.5,"positive"
"7785","atpdisttdp ncbn naralokesh jaitdp the companies are gaining the money what the people of andra pradeep are gaining  suicides  lack of job opportunities i really pity your state","Mars",1.1,"positive"
"7786","jaitdp super","Tirupati, India",0.75,"positive"
"7787","jaitdp every time auto mobile companies who invest will to maharastratamil nadu gujarath or haryana one man who make it turn to our telugu state our leader sri cbn garu kia have  operations globally th in ap ananthapur st operations in india  cbNh rammnk","",0.25,"positive"
"7788","these are actual words from public however jaitdp still manipulate the news with their yellowmediaand will show some animation videos to publicnaralokesh ncbn globally th in ap ananthapur st operations in india  cbNh rammnk","Gudur, India",0.15,"positive"
"7789","one more treat for you kathanayakudu jaitdp   naralokeshsena ncbn","Gudur, India",0,"neutral"
"7790","mohanchow jaitdp amp next election lo anni parties announce chestai raithu bandu","",0,"neutral"
"7791","kanimozhidmk incindia bjpindia aamaadmiparty cpimspeak jaitdp janashaktiparty if you truly want equality remove caste label from govt forms stop dividing people using reservations promote capability not caste empower the indian not gcscstobc","Plano, TX",1.8,"positive"
"7792","vvrao kirankonnects ncbn jaitdp andhrapradeshcm naralokesh tdptrending tdpx worldntrfans cbnarmy bangaloretdp gangadharthati iprap chennaitdpforum two edged sword it is better side is it will help cbn to comeback and continue the development flip side he will have to struggle for finances just as similar to this tenure","",0.2,"positive"
"7793","pchennakesavar ncbn tdpx krishnandg naralokesh jaitdp brahmaninara hundred percent next cm meerut","Gkrishna",0,"neutral"
"7794","jaitdp mody is pmof gujarat and not to india","",0,"neutral"
"7795","jaitdp worst administration","Visakhapatnam ",-0.5,"negative"
"7796","jaitdp being an official twitter account  you must not post this kind of spoof videos be ready to learn  lesson","Visakhapatnam ",2.5,"positive"
"7797","jaitdp one of my inspirationel persons","Visakhapatnam",0,"neutral"
"7798","jaitdp ncbn dirkrish great action","",0.75,"positive"
"7799","kollurofficial jaitdp its a well come move sir that traszenders are getting both pension and houses it is also request that there shoud be some training centres ti train in drivingcarpentering masoncentery works etc  by this we can stop them to involve in anti social activities","Seethanagaram, VZM- Dist(A.P.)",0.9,"positive"
"7800","chandra jaitdp naturally jealous and anxiety szenders are getting both pension and houses it is also request that there shoud be some training centres ti train in drivingcarpentering masoncentery works etc  by this we can stop them to involve in anti social activities","",-1.9,"negative"
"7801","jaitdp ncbn ilanti abhimanula kosame ncbn antha kasta padataru  now i understand what fuels his passion lso request that there shoud be some training centres ti train in drivingcarpentering masoncentery works etc  by this we can stop them to involve in anti social activities","",0.6,"positive"
"7802","vvrao ncbn jaitdp indeed  theres no going back adataru  now i understand what fuels his passion lso request that there shoud be some training centres ti train in drivingcarpentering masoncentery works etc  by this we can stop them to involve in anti social activities","",0.6,"positive"
"7803","chandra curryputtar jaitdp standard script of paytm workers and caste picchi fans  his passion lso request that there shoud be some training centres ti train in drivingcarpentering masoncentery works etc  by this we can stop them to involve in anti social activities","",0.7,"positive"
"7804","jaitdp one request team kindly expedite ground breaking of  acre franklin templeton campus in vizag atleast in   also pls allot land to it giants who r interested in vizag like infosys oracle google microsoft mindtree etc  years r gone naralokesh apedb ncbn ","Vishakhapatnam, India",1.8,"positive"
"7805","sir ncbn jaitdp naralokesh is it necessary to hav ur party progrms for the biggst festv season its ur responsibility to provide xtra bus srvices bt u hv taken away da existing ones for ur selfgoalsi dmnd an explanation jspshatagniteam politicalsena pawankalyan ysjagan ","Ongole, India",1.05,"positive"
"7806","majorgauravarya rahulgandhi incindia arvindkejriwal ndtv samajwadilive jaitdp rjdforindia if u cant see this as achchhe din then u all have to die in palm water and burnol moments for omarabdullah jkpdp","Vasudhaivkutumbkam",-1,"negative"
"7807","needsap ramapriya ncbn naralokesh jaitdp chandrabobu naidu is bragging that all development in the state has been done by him with the money inherited  from  his great grandfathers","Vijayawada",1.7,"positive"
"7808","what promises you want from political parties in  electionscpimspeak bjpindia incindia timesnow narendramodi aitcofficial rjdforindia samajwadiparty jaitdp trspartyonline aamaadmiparty ","Kerala, India",0.5,"positive"
"7809","ncbn andhrapradeshcm how come ysjagan is allowed to thirumala even though he is non hindu is he given the special privilege his whole family belongs to christ community janasenaparty jaitdp jspshatagniteam","",1.9,"positive"
"7810","gaurvikash yadavakhilesh yadavtejashwi ashokshrivasta bspindia kanimozhidmk mamataofficial jaitdp ncbn it would be better if you will share for bjp and his alliance","Jalandhar, Punjab",1.3,"positive"
"7811","gaurvikash yadavakhilesh yadavtejashwi ashokshrivasta bspindia kanimozhidmk mamataofficial jaitdp ncbn all political parties are  dukaan  onlyand who  told bjp does  not  have dynasty politics","Jalandhar, Punjab",0,"neutral"
"7812","gaurvikash yadavakhilesh yadavtejashwi ashokshrivasta bspindia kanimozhidmk mamataofficial jaitdp ncbn incindia sorry  check  your first twt you  were  not  talking  abt  president","Jalandhar, Punjab",-0.5,"negative"
"7813","rgvzoomin non other than venupotu star a cheater of ap ncbn jaitdp criminalpartyleader ","Mumbai, India",-0.15,"negative"
"7814","hello ncbn and naralokesh if he is lying y havent you filed a case yet so it means he is speaking trueee jaitdp what amma ","India",-0.5,"negative"
"7815","jrmaheshbabu naralokesh ncbn jaitdp plz take to responsible mla and also make a  call to resolve the issue","",1.05,"positive"
"7816","jaitdp that credit goes to modi and central government","Hyderabad, India",-0.1,"negative"
"7817","dear ncbn naralokesh jaitdp rahulgandhi incindia  thu mee batku cheda  go commit suicide   ","Chennai, India",-0.5,"negative"
"7818","thank you ncbn naralokesh jaitdp  for taking andhra back to stone age  siggu leni yadavallara ","Chennai, India",0.5,"positive"
"7819","special thank to incindiancpspeaks samajwadiparty jaitdp rjdforindia for opposing tripletalaq billnottbill","Dehradun, India",1.3,"positive"
"7820","thenewsof bkkard pawannkalyanfan trendpspk jaitdp time to screw chintamaneni","kadapa",0,"neutral"
"7821","jaitdp ncbn day to day updates on vizag locality onto your knowledgeplease follow this twitter handle for daily info about vizagupdatesvizag","Vizag",0,"neutral"
"7822","jaitdp too mutch  boss","",0,"neutral"
"7823","jaitdp naralokesh sir enough of freebies if you want to continue them anyway give some thing to middle class as well like personal loan waiver or home loan emis waiver coz their tax money is being used for these freebies for your political advantage","Bangalore",2.8,"positive"
"7824"," shivakkr jaitdp naralokesh nice bro","",0.5,"positive"
"7825","jaitdp have some common sense before fabricating","banglore",0,"neutral"
"7826","manvidad jaitdp can jaffa win his own seat in pulivendula this time  fafam ra kcr and modi tho friendship enti ra aa vijaysai gadu malla munchatam kayyam","Canada",1,"positive"
"7827","rjharish ncbn nandamurikalyan tarak dirkrish jaitdp movie hit","",-0.25,"negative"
"7828","ncbn doubles  kinds of pensions being meted out to the peopleis jaitdp doing it the trspartyonline wayraokavitha ktrtrs naralokesh","Delhi, India",0,"neutral"
"7829","tvsdprasad ncbn jaitdp naralokesh no  they will give  in february for january and  from march","Amaravati ",0,"neutral"
"7830","kapaul sensational comments on modi chandrababu politics press meet at ongolewatch heregtgt     tvtelugu jaitdp ncbn bjpindia narendramodi","",0.5,"positive"
"7831","chandrababu  participation in janmabhoomi maavooruprogram nellore livewatch heregtgt    tvtelugu ncbn jaitdp naralokesh appoltics","",0.6,"positive"
"7832","this is what the aggression we want from your side jaitdp      tvtelugu ncbn jaitdp naralokesh appoltics","Hyderabad, India",-0.75,"negative"
"7833","jaitdp bpolitics  trollinant from your side jaitdp      tvtelugu ncbn jaitdp naralokesh appoltics","",0,"neutral"
"7834","prabhakarlpu yadavakhilesh yadavtejashwi ashokshrivasta bspindia kanimozhidmk mamataofficial jaitdp ncbn im talking about president of democratic partybjp doesnt have any dynasty party presidentpresidential candidate routinely change time to timewhile incindia hv gandhi dynastysp have yadavakhilesh yadav dynastyrjd have yadavtejashwi same dynastydmk aidmk ncp","New Delhi, India",0.25,"positive"
"7835","jaitdp its called tdp buffoons like janasena illiterates see the peoples voice of mosagadubabu ncbn one  word to say ninnunammambabu ","Bengaluru South, India",0.5,"positive"
"7836","balajikommuri jaitdp yes why not ","Bengaluru South, India",0.8,"positive"
"7837","balajikommuri jaitdp tdp meeru tolls vesina constructive ga vundali check the common people voice in social media like tiktok thatisjagan prajasankalpayatra ysjaganhistoricpadayatra ysjaganinterview ","Bengaluru South, India",1.5,"positive"
"7838","chandrababu gets ashokbabu a gain or loss jaitdp ncbnnewsof","Hyderabad, India",0,"neutral"
"7839","jaitdp thank you for free compaigning to us full video is here  ","Tirupathi",1,"positive"
"7840","jaitdp ncbn ap transport department implemented new policy  single code for all vehicles appoliticsand follow appolitics  the ap politics news channel with exclusive breaking news special interviews latest updates on politics movies sports and current affair","",1,"positive"
"7841","jaitdp ap transport department implemented new policy  single code for all vehicles appoliticsand follow appolitics  the ap politics news channel with exclusive breaking news special interviews latest updates on politics movies sports and current affair","",1,"positive"
"7842","thandhra thehindu jaitdp ncbn he is already in tdp","Varanasi, India",0,"neutral"
"7843","vsreddymp jaitdp this is one more from cm warning people as though pension is given from his own pocket black mailing them ","Singapore",-0.75,"negative"
"7844","ravivallabha tdpliveupdates ncbn jaitdp i did  years backeach amp every organ   his own pocket black mailing them ","Hyderabad, India",-0.25,"negative"
"7845","naralokesh hi siri would like to take this concern to you one of the core booth member of jaitdp accidentally passed away and his family lost his elder son  and daughter  months back they applied for chandrannabheema  could you you please do needful to his family ","Hyderabad, India",0.55,"positive"
"7846","ncbn andhrapradeshcm collectorananta naralokesh jaitdp sir please see this news  ","",1.25,"positive"
"7847","tdhnair the pm is getting any and every things done the way he wants because present opposition is pliablewalking out absenting or boycotting parliament is only aiding the ruling partydemocracy is systematically getting destroyedincindia jaitdp dmkparty","Planet EARTH",-0.95,"negative"
"7848","why new its a known thing that ysjagan and trspartyonline have a deal to keep jaitdp and ncbn at bay in  this federal front will support bjpindia in  asadowaisi is always known as a secret sleeping partner of narendramodi nothing new in this ","Bengaluru, India",2.35,"positive"
"7849","yschowdary jaitdp ncbn my two heroes lal b sastry and kamaraj nadar both worked relentlessly for betterment of the poor and the superior education in tanilnadu attributed to kamaraj n","Hyderabad, India",1.7,"positive"
"7850","jaitdp one of the citizens uploaded these pictures of amaravati and we thought we might as well share it here thank you shankar for the pictures ","India",1.8,"positive"
"7851","jaitdp naralokesh very poor landscape design  no functionality and waste of money  looks like unprofessional architect work","Dubai, United Arab Emirates",-0.9,"negative"
