"","tweets","location","Score","Sentiment"
"3671","besrisri if ycp takes support of trs then it will be huge benefit to janasenakeep calm and believe king kalyan pawankalyan ya sundeepkishan urstrulymahesh iamseeratkapoor ichandinic srishtivyakarnm actresssneha samyukthahegde theindianthakur elliavrram musskansethi samanthaprabhu itsanuemmanuel iamvishureddy malvikasharma amyradastur anupamahere aadioffl mskajalaggarwal actorkartikeya lamaanee iruhanisharma allusirish sumanth darshanabanik iamnagashaurya akarjunofficial nabhanatesh directormaruthi saipallavi ranadaggubati ramsayz parulgulati actorvijay ihrithik sivakartikeyan kamalkamaraju suriyaoffl  ive met alluarjun sir twice hes been a sweet hearti was surprised when i met such big stars like him    iamrashmika ","Andhra Pradesh, India",3.85,"positive"
"3672","pawankalyan revenge politics and supporting other partiesyou mentioned several times that you will take revenge on politicians who ditched your brother what do you call it","",0.15,"positive"
"3673","pawankalyan you never comented about your brother merging with same party who he fought against when he launched partyyou yourself supported tdp while you fought against cbn during prajarajyam i guess you and cbn can do anything but not others","",1.4,"positive"
"3674","pawankalyan funny way to fool people and indirectly asking for donations","",0.05,"positive"
"3675","pawankalyan you mentioned that you dont like revenge politics referring to jagan and kcr supporting each other to defeat cbn also you mentioned jagan and kcr were against each other during telangana moment but support each other now lets go back and see your scenarios","",-0.05,"negative"
"3676","pawankalyan please annaa","Guntur, India",1,"positive"
"3677","urssantoshraj pawankalyan cute edit","Hyderabad, India",0.75,"positive"
"3678","happy birthday vijaysethuoffl behalf of pawankalyan fans     supporting each other to defeat cbn also you mentioned jagan and kcr were against each other during telangana moment but support each other now lets go back and see your scenarios","Bcom,Physics <U+0001F919>",2.6,"positive"
"3679","pawankalyan sir are you going to change one rupee rice scheme which is making part of society lazy","Kingsville, TX",-0.6,"negative"
"3680","pawankalyan invites all so called neutral page pawan kalyan fan admin and asked them to promote and defend janasena activites through their musugu pages and also assured financial help in forthcoming days  game changer in politics  go back and see your scenarios","Virginia, USA",2.25,"positive"
"3681","thank you ramcharan vvr inspiration from pawankalyan babai ","Virginia, USA",1.5,"positive"
"3682","votejsp jspshatagniteam pawankalyan naren drsandeepjsp these are not booth committees","India",0,"neutral"
"3683","naren pawankalyan agreed","India",0.5,"positive"
"3685","konidelapro vijaysethuoffl hbdvijaysethupathi from pawankalyan fans ","<U+0C28><U+0C46><U+0C32><U+0C4D><U+0C32><U+0C42><U+0C30><U+0C41>, <U+0C06><U+0C02><U+0C27><U+0C4D><U+0C30> <U+0C2A><U+0C4D><U+0C30><U+0C26><U+0C47><U+0C36><U+0C4D>",0.6,"positive"
"3686","watching power  pawankalyan  movie  pawankalyan janasena petta ausvind alluarjun dhoni kohli karthik kumbhmela kingkohli viratkohli  janasenabsu pasagadaprashad prakasharige ibhagathsingh srinanapatekar ashokdammu harivishalmudra tylerdurden naveenk avgkvarma psrchakri jspchandan gnanavarsha editorcvk alwaysnaveen kapilvarala vfxvali kvsvfx janasenapalnadu gyansena karrthikh akhilshatagni pavanrajsus manikalyan anudeeppspk pawankalyanfan jspsupport trendpspk jssoldiers politicalsena teluguchegu tvofficial uttarandhranow thenewsof good ideaneed to do bike rally all over state at a time","<U+0C28><U+0C46><U+0C32><U+0C4D><U+0C32><U+0C42><U+0C30><U+0C41>, <U+0C06><U+0C02><U+0C27><U+0C4D><U+0C30> <U+0C2A><U+0C4D><U+0C30><U+0C26><U+0C47><U+0C36><U+0C4D>",0.75,"positive"
"3689","pawankalyan brother wish u a happy pongal my ledar my guide lines my hero  ministration","",3.3,"positive"
"3690","took it from a friends facebook page liked it immensely shantisingaluri pawankalyan ktrtrs ","",0.5,"positive"
"3691","pawankalyan its fine job u r dong sir","",0.5,"positive"
"3692","kathimahesh pawankalyan it is waste of time to comment on u","",-0.75,"negative"
"3693","ncbn pawankalyan ysjagan may come on to a common platform unitedly in the best interest of the state to get all the dues it rightfully deserves ","Hyderabad, India",2,"positive"
"3695","narendramodi arunjaitley finminindia rajnathsingh bjpindia amitshah pawankalyan ncbn ysjagan may please take note of this ","Hyderabad, India",1,"positive"
"3696","mbharath pawankalyan move on we have more responsibilities now  he was busy in building future generations we have to do our work","Guntur, India",0.75,"positive"
"3697","jspcommunity ysrcparty trspartyonline pawankalyan there will be a place for everything  akkada pettukuntaru","Guntur, India",0,"neutral"
"3699","kathimahesh pawankalyan i love kathi mahesh","Hyderabad, India",0.75,"positive"
"3701","kathimahesh pawankalyan better  you have to love everybody  but in return everybody hates you you are implanted","India",0.8,"positive"
"3702","happy kanuma everyone small edit by pawankalyan pics from vinayavidheyarama ","",0.75,"positive"
"3703","kathimahesh pawankalyan great change","",0.5,"positive"
"3704","telugu tvtelugu tvtelugu disgrace to journalism ever since  pawankalyan boycott call i stopped watching may be number one  trp becaz of gossips but who cares","Atlanta, GA",-1.15,"negative"
"3705","for ourfuture  voteforglasstumbler pc  sonu shyam garu pawankalyan  voteforglass ","Visakhapatnam, India",0,"neutral"
"3706","got goosebumps seeing this pic  pawankalyan  sanakrantiwithsenani jagorejago ","Visakhapatnam, India",0,"neutral"
"3707","difference between leaderscontesting for cm of ap ysjagan  i want to be cm for next yrs ncbn  i or my son wan to be cm for next yrs pawankalyan  people dont want kgs of rice they need yrs of life  jagorejagosankrantiwithsenani  harivishalmudra tylerdurden naveenk avgkvarma psrchakri jspchandan gnanavarsha editorcvk alwaysnaveen kapilvarala vfxvali kvsvfx janasenapalnadu gyansena karrthikh akhilshatagni pavanrajsus manikalyan anudeeppspk pawankalyanfan jspsupport trendpspk jssoldiers politicalsena teluguchegu tvofficial uttarandhranow thenewsof good ideaneed to do bike rally all over state at a time","Visakhapatnam, India",0.75,"positive"
"3708","kathimahesh pawankalyan good better best","Hyderabad, India",2.05,"positive"
"3709","i love pawankalyan ","Hyderabad",0.75,"positive"
"3710","iam watching agnatavasi movie pawankalyan  to be cm for next yrs ncbn  i or my son wan to be cm for next yrs pawankalyan  people dont want kgs of rice they need yrs of life  jagorejagosankrantiwithsenani  harivishalmudra tylerdurden naveenk avgkvarma psrchakri jspchandan gnanavarsha editorcvk alwaysnaveen kapilvarala vfxvali kvsvfx janasenapalnadu gyansena karrthikh akhilshatagni pavanrajsus manikalyan anudeeppspk pawankalyanfan jspsupport trendpspk jssoldiers politicalsena teluguchegu tvofficial uttarandhranow thenewsof good ideaneed to do bike rally all over state at a time","Andra Pradesh<U+200B>, Vijayawada",0.75,"positive"
"3711","showtime pawankalyans agnyaathavaasi  geminitcoyzjlihiRnt to be cm for next yrs ncbn  i or my son wan to be cm for next yrs pawankalyan  people dont want kgs of rice they need yrs of life  jagorejagosankrantiwithsenani  harivishalmudra tylerdurden naveenk avgkvarma psrchakri jspchandan gnanavarsha editorcvk alwaysnaveen kapilvarala vfxvali kvsvfx janasenapalnadu gyansena karrthikh akhilshatagni pavanrajsus manikalyan anudeeppspk pawankalyanfan jspsupport trendpspk jssoldiers politicalsena teluguchegu tvofficial uttarandhranow thenewsof good ideaneed to do bike rally all over state at a time","Khammam, India",0.75,"positive"
"3712","pawankalyan hii sri   good morning","",0.75,"positive"
"3713","pawankalyan welcome to our andhra paris annabut missing u","Andhra Paris /Hyderabad",0,"neutral"
"3714","sivacherry mnadendla pawankalyan how is your health now  hope youre recovering","Andhra Paris /Hyderabad",0.5,"positive"
"3715","sivacherry mnadendla pawankalyan good to know  pk anna mana vuru vache time ki taggipothundi ncbn  i or my son wan to be cm for next yrs pawankalyan  people dont want kgs of rice they need yrs of life  jagorejagosankrantiwithsenani  harivishalmudra tylerdurden naveenk avgkvarma psrchakri jspchandan gnanavarsha editorcvk alwaysnaveen kapilvarala vfxvali kvsvfx janasenapalnadu gyansena karrthikh akhilshatagni pavanrajsus manikalyan anudeeppspk pawankalyanfan jspsupport trendpspk jssoldiers politicalsena teluguchegu tvofficial uttarandhranow thenewsof good ideaneed to do bike rally all over state at a time","Andhra Paris /Hyderabad",0.75,"positive"
"3716","craze ka baap pawankalyan   anna mana vuru vache time ki taggipothundi ncbn  i or my son wan to be cm for next yrs pawankalyan  people dont want kgs of rice they need yrs of life  jagorejagosankrantiwithsenani  harivishalmudra tylerdurden naveenk avgkvarma psrchakri jspchandan gnanavarsha editorcvk alwaysnaveen kapilvarala vfxvali kvsvfx janasenapalnadu gyansena karrthikh akhilshatagni pavanrajsus manikalyan anudeeppspk pawankalyanfan jspsupport trendpspk jssoldiers politicalsena teluguchegu tvofficial uttarandhranow thenewsof good ideaneed to do bike rally all over state at a time","Andhra Paris /Hyderabad",0.5,"positive"
"3717","pawankalyan all the best sir","",0.75,"positive"
"3718","pawankalyan all the best","",0.5,"positive"
"3719","syamcherry trspartyonline ktrtrs pawankalyan this is a part of federal front brother and also they met mamata benergy  akilesh yadav and many great leaders in india  want kgs of rice they need yrs of life  jagorejagosankrantiwithsenani  harivishalmudra tylerdurden naveenk avgkvarma psrchakri jspchandan gnanavarsha editorcvk alwaysnaveen kapilvarala vfxvali kvsvfx janasenapalnadu gyansena karrthikh akhilshatagni pavanrajsus manikalyan anudeeppspk pawankalyanfan jspsupport trendpspk jssoldiers politicalsena teluguchegu tvofficial uttarandhranow thenewsof good ideaneed to do bike rally all over state at a time","hyderabad",1.65,"positive"
"3721","heart touching poem by a soldier ktrtrssalute armyday army indianarmy armyday armyselcaday armyconfessionday kaushalarmy viswasam kaushal kaushalmanda pawankalyan elections poetry poem poetrycommunity writing story words ","Hyderabad, India",0,"neutral"
"3722","nadendlamanohar pawankalyan we are all janasinkhs with you nadendlamanohar garuy armyselcaday armyconfessionday kaushalarmy viswasam kaushal kaushalmanda pawankalyan elections poetry poem poetrycommunity writing story words ","hydarabad",0,"neutral"
"3723","sankrathi special pawankalyan dhanushkraja janasenaparty sidduofficial politicalsena besrisri dhanushfansx ashrdhanush dhanushfanclub  elections poetry poem poetrycommunity writing story words ","nellore",0.8,"positive"
"3724","prasnistaaninnu bhaskarntr pawankalyan y what are you talking mind your words","",0,"neutral"
"3725","pawankalyan  pk is best when we compare with jagan we can vote him if you vote jagan he can loot another  k crores in andhra","",0,"neutral"
"3726","pawankalyan  we have sense sir  how can we vote crores looted and we dont know when he can jailed again all supported ias officers were jailed this time if bjp not in power again he will go to jail we need honest guy to serve people not sucks our blood","",-0.55,"negative"
"3727","pawankalyan what jagore sir first fight for crores on modi now central organisation are made them worst and they are using for political purpose example alokvarma we are in democracy but we lost that hope in state one mody is there always he used wrong worslds kill opponent people","",-2.6,"negative"
"3728","posimsetty janasenatn pawankalyan correct our bad luck what you know  crores bribe candidate and every friday attending to cbi court candidate contesting for cm position this is really worse to andhra","",-0.65,"negative"
"3729","pawankalyan  when tdp ycp pass no motion bill that time kcr not supported now election time he is saying support special to andhra did trs thinking ap people are not like telangana people they know who is working for state who did more corruption and everything support pk","",2.05,"positive"
"3730","pawankalyan no party supported to kcr for federal front in other states finally he reached corruption king if you join they will give share in the k crores so dont join","",1.25,"positive"
"3731","pawankalyan  ysr is a legend but not jagan jagan is a criminal and looted  crores and he is fighting for andhra people for saving his property he tied up with kcr every body has property in hyderabad but he has illagal property so he is licking kcr shoes","",-0.75,"negative"
"3732","pawankalyan  what happened to ap people how do we support this guy and if you see second line this is public money not his personal that is why court blocked  crores property ","",0.7,"positive"
"3733","kalyan jspcommunity keyboardworriar ysrcparty trspartyonline pawankalyan janasena didnt supported tdp in telangala elec infact they voted for trs whoose ashole whore jagan or trs suprtng most corrupted politician in country without any guilty you church dog","",-1.9,"negative"
"3734","pawankalyanin pawankalyan i am also support sir","",0.75,"positive"
"3735","eliyaspspk trspartyonline ktrtrs janasenaparty pawankalyan thank you brothanks for understanding our painand thanks for supporting janasenaparty hoose ashole whore jagan or trs suprtng most corrupted politician in country without any guilty you church dog","Narsipatnam, India",0.2,"positive"
"3736","kusuma pawankalyan sivapawanfan good support sir kusuma","Visakhapatnam ",1.5,"positive"
"3737","happy sankranthi  pawankalyan sivapawanfan namalachandram ","Visakhapatnam ",0.75,"positive"
"3738","narravularao ncbn ktrtrs ysjagan pawankalyan for t r s victory in telangana there are  plus pointsthey won by meritno one can stop their victory with vote for note t d p and corrupt congress joining together  they dug their own gravecongress has nil in ap t d p  is also nil in telangana ","Bangalore",0.35,"positive"
"3740","tower pawankalyan ysjagan good question","Newzealand",0.75,"positive"
"3741","ravipk avndec pawankalyan r u guys sure you want jsp in ap","Newzealand",0,"neutral"
"3742","manipasumarthii pawankalyan yes nothing can replace agyatavasi and vinays vidaya rama  they are unique","Newzealand",1.4,"positive"
"3743","you are underestimating the power of kapaulofficial  he is going to do miracle with political comedian pawanal pawankalyan ","",0.35,"positive"
"3744","jspcommunity keyboardworriar ysrcparty trspartyonline pawankalyan not to bote for glasss for better andhra he fint havs any knowelage he is just chamcha of tdp","",0.8,"positive"
"3745","jspcommunity keyboardworriar ysrcparty trspartyonline pawankalyan ass hole mari tdp congress what they did in telgana and what jana sena and tdp did in andhra this  years better stop fake politics  start lave guru program","",-0.25,"negative"
"3746","chajay jspcommunity ysrcparty trspartyonline pawankalyan ne boda  years tdp to kalasi papam andhra prajalanu mosam chasaru same what he did for all his wifes one question pk is there any power in andhra why you are not talking about vote for note tuuuuuu nu bathuku you are the ass hole of congresss too oooo","",-0.5,"negative"
"3747","mining and sandmafia share for tvabn  via youtube tdp ysrcp shamelessaliance transitionplanned mohanbabu dealing shit ysrcparty jaitdp jspshatagniteam  pawankalyan ysjagan telakapalliravi knageshwar tvtelugu","Berlin, Germany",-0.25,"negative"
"3749","pawankalyan nxtdoorguy mr pk instead of writing a letter to mrmodi on hb issues which are out of his control why dont you go on hunger strike in delhi asking him to keep his  election promise of bringing back black money and generating jobs then hb issues will cease to exist","",-0.25,"negative"
"3750","difference between leaderscontesting for cm of ap ysjagan  i want to be cm for next yrs ncbn  i or my son wan to be cm for next yrs pawankalyan  people dont want kgs of rice they need yrs of life sankrantiwithhen hb issues will cease to exist","Bengaluru/Hubli, India",0,"neutral"
"3751","pawankalyan anna mana ysjagan thursday star kaadhu friday star","Bengaluru/Hubli, India",0.6,"positive"
"3752","happy pongal ktrtrs alluarjun collectorsdpt trsharish raokavitha pmuralidharrao tarak pawankalyan ysjagan dirkrish naralokesh brahmaninara samanthaprabhu rakulpreet upasanakonidela cbnnews narendramodi amitshah spmedak mskajalaggarwal rgvzoomin ","Hyderabad, India",0.75,"positive"
"3753","pawankalyan i think time that people have started believing false cbn will keep repeating untill false becomes true if u have courage stand alone  for elections lets see the power of jana sena  if any in ap ","India",0.85,"positive"
"3754","alearneralways sravancharana pawankalyan bro let me clarify something pk gaaru noru therisi tg lo unna janalani inka cadre ni udhesinchi cheppina maata tg lo meeku least corrupt more development chesina party ki vote veyandi tg bhari lo unna patties lo more apt was trs for this comment of his direct supportee","Troy, MI",0.8,"positive"
"3756","pawankalyan sir seems u r ready to support cbn againits not a good move it means u support congress n u support corruptionobserving u from last  monthsnot even questioning cbn targeting jaganseems some thing hidden is happeningthought u r pure hearteddisappointed sir","",3.05,"positive"
"3757","pawankalyan garuhearing that u had alliance with tdp for  mlamp in coming elections it may be true or a rumourthis cbn looted by taking u turns n joining hands with congress n bjpn u r not commenting about tdp from last or  u also ready to loot us","",0.8,"positive"
"3758","happy birthday mithrama vissurockstardear pawankalyan sir please take few seconds and wish your biggest fan","Hyderabad, India",3.6,"positive"
"3759","avndec pawankalyan goodnight anji ear pawankalyan sir please take few seconds and wish your biggest fan","@PawanKalyan's Birth Place",2.05,"positive"
"3760","wrong person ni tag chesav openings tfi lo magaadu one amp only pawankalyan ","@PawanKalyan's Birth Place",-0.75,"negative"
"3761","siddharthmunny pawankalyan around  ala","@PawanKalyan's Birth Place",0,"neutral"
"3762","dwarakeshu pawankalyan avi lekka raavu mega hero ayithene lekka avi ntr moviesna prakram ntr and pk can bring people to theatres for any movie not othersvvr position can be seen only from tomorrow","",0.75,"positive"
"3763","ramaduri pawankalyan gud night ram bro ega hero ayithene lekka avi ntr moviesna prakram ntr and pk can bring people to theatres for any movie not othersvvr position can be seen only from tomorrow","",0.5,"positive"
"3764","ramaduri pawankalyan yeah sure ga ro ega hero ayithene lekka avi ntr moviesna prakram ntr and pk can bring people to theatres for any movie not othersvvr position can be seen only from tomorrow","",0.75,"positive"
"3766","chandu pawankalyan ncbn ysjagan stay calm and believe in pk","Bengaluru, India",0.75,"positive"
"3767","mirchi cheppu tegela kodtadu pawankalyan  tdp ni inka siggu saram lekunda alliance ante very recently he has given reply as a slippershotdont you u have shame to repeat the same  alligned","Bengaluru South, India",-0.75,"negative"
"3768","bkkard pawankalyan confirm aa trs ysrcp","Gurugaon, India",0,"neutral"
"3769","vjdoli bkkard imsupertramp tylerdurden pawankalyan stand by your principles the day people believe you you will be the leader","Massachusetts, USA",0.25,"positive"
"3770","vjdoli bkkard imsupertramp tylerdurden if one observes pawan pawankalyan words he is truly telling he doesnt want to do opportunistic politics he only want accountability and followers who work without expectations glad that he is not taking support of opportunistic politicians","Massachusetts, USA",1.9,"positive"
"3771","vjdoli bkkard imsupertramp tylerdurden pawankalyan he will stand with whatever he wins and he will sustain the people only who works according to the principles of his party either elected people or party sympathizers thats how new generation politics should be shouldnt back off just with winning or losing","Massachusetts, USA",1.95,"positive"
"3772","viswaanoop bkkard imsupertramp tylerdurden pawankalyan yeshes distancing himself from other politicians to get closer to common man","GloCAL_Citizen",0,"neutral"
"3773","cm of andhrapradesh pawankalyan   distancing himself from other politicians to get closer to common man","",0,"neutral"
"3774","janasenaparty happy sankranthi  our powerstar pawankalyan wuyeshes distancing himself from other politicians to get closer to common man","",0.75,"positive"
"3775","who is your favouritelike  pawankalyanretweet  maheshbabu maharshi pawankalyan urstrulymahesh  to common man","India",0,"neutral"
"3779","venks pawankalyan ncbn ysjagan democracy ni e believes in media managing ncbn jaitdpone believes in creating awareness in people pawankalyan janasenaparty its our turn now people of andhra pradesh to choose the one who fights for our rights and development","",0.4,"positive"
"3780","inko  months lo elections  all the best pawankalyan ncbn ysjagan   ing ncbn jaitdpone believes in creating awareness in people pawankalyan janasenaparty its our turn now people of andhra pradesh to choose the one who fights for our rights and development","",0.5,"positive"
"3781","pranavmehra pawankalyan sry to say that the life span of indians as well as people of ap increased not decreased governoments should create employement not by pulling down experienced people","Vijayawada, India",2.5,"positive"
"3782","budokonkid taruns pawankalyan neither jayaprakash narayana nor vundavalli commented against pawan why are you so bothered about them","Vijayawada, India",-0.5,"negative"
"3783","what pawan kalyan said is true  trs  jagan  thanks for rejecting their offer pawankalyan  buddhi lekapothr sari ktrtrs ","Ekkada padithe akkada",0.7,"positive"
"3784","pawankalyan hi sir  check your manifesto and others manifesto where you are lagging  what public will expects  dont give confusion statements in public it will effects party and candidates","Hyderabad, India",-1,"negative"
"3785","pawankalyan hi sir  my words are hurting you but in public those are facts be in reality  start your journey dont stop keep going  your speech should enlighten the public be proactive","Hyderabad, India",1.15,"positive"
"3786","pawankalyan hi sir  when you addressing to people dont bring topic about you and your family members it is quite embracing  come to straight point dont loop the story when you speaking becoz public will expects issues and problems not your story","Hyderabad, India",0.35,"positive"
"3787","dopnagaraju janagamcastjaykurellasongek baar ek baar vinayavidheyaramaspecial thanksnagaraju annayya mani broopen the link plz watch and comment and subscribe chanelmusicthaman pawankalyan dspfact ramcharanlife  off just with winning or losing","Hyderabad, India",0,"neutral"
"3788","andjai power star jaykurellajai janasenapawankalyan trendpspk hanaexxx janasenaparty open the link plz watch and comment and subscribe chanelmusicthaman pawankalyan dspfact ramcharanlife  off just with winning or losing","Hyderabad, India",0.6,"positive"
"3789","pawankalyan without any doubt prabodh musipatla sir who best usa software long bak engineer alone r leader actually he s perfect real hero as july  born lions r born hero leaders with sun god  ppls will have true leader or not depend on them n uhe grt truely","Jaipur",2.5,"positive"
"3790","pawankalyan we demand u fellow to encourage to bring extra russian gals to our indian or andhra male through ur wife or encourage few droupati system to be respected by one n all also u i must order all to become real humans ie vegetarians else how can u manipulate pplspower will bash u ","Jaipur",1.2,"positive"
"3791","pawankalyan how dare u do  marriages and unconsciously and try to become in politics promote prabodh musipatla sir who is perfect leader he is so much high than uu just acted fake movies while he like a real heroonly he can lead ap bette with u type ppls support honestly","Jaipur",2.8,"positive"
"3792","heartcoreakkian pawankalyan recoverynsni   ktm  spyder  agv  flopdisaster talk tho  recoverybunny ect leader he is so much high than uu just acted fake movies while he like a real heroonly he can lead ap bette with u type ppls support honestly","Hyderabad , India",1.4,"positive"
"3793","karunakarpspk heartcoreakkian megafamilyfans pawankalyan nsni  recoverydj recovery","Hyderabad , India",0.25,"positive"
"3794","telugu well well  cc naralokesh ursyathi rammnk  save andhra pradesh  pawankalyan please do not encourage such federal frontser he is so much high than uu just acted fake movies while he like a real heroonly he can lead ap bette with u type ppls support honestly","Hyderabad, India",3.8,"positive"
"3795","by taking arvindkejriwal amp  barackobama as inspiration why dont ysjagan pardon accused of surgical blade attack case  he must remember that many accused were execused in tuni arson casentvjustin tvtelugu eenadulivenews andhrapradeshncbn pawankalyan vsreddymp","New Delhi, India",-1.25,"negative"
"3796","dear pawankalyan hard core fans please dont react on comments of kathimahesh maheshhkathi  and srireddyforu mssrireddy they are just time pass items in social media just enjoy their comments and ignore it","Warangal, Telangana",1.85,"positive"
"3797","pranayjsp pawankalyan you are not real janasainkudu that is why you suspect your leader i am not like you i have confidence on my leader and his abilities jai janasena","Hyderabad, India",1.6,"positive"
"3798","prasnistaaninnu ntrcbn pawankalyan tvofficial video plz","",0,"neutral"
"3799","most corrupted politician ncbn i request center to take action on  ktrtrs pawankalyan ","",-0.5,"negative"
"3800","pawankalyan jai power star ","",0.6,"positive"
"3801","apudu babai ipudu abbaipawankalyan and ramcharan vinayavidheyarama vvrmasshit vvr no one can replace this still and no one can match that style   their comments and ignore it","",-0.75,"negative"
"3803","pawankalyan sir i need a help from you sir","Andhra Pradesh, India",0.25,"positive"
"3804","tejapspkfan prasnistaaninnu pawankalyan so thinky she is criticizing nowanta pedda hero nu tittadam ante ame chavdaniki kuda redy ani artham","",0.25,"positive"
"3807","yearchallenege my fav actorpowerstar pawan kalyan pawankalyan rowdy vijay d thedeverakonda ","Ohio, USA",0,"neutral"
"3808","texminindia handwoven workers cooperative distributes dividends  pmoindia pawankalyan narendramodi but in some villages same workers suffer this clearly indicates the power of cooperative business modelbut its not allowed to flurish due to capitalism ","Vijayawada, India",0.25,"positive"
"3809","pawankalyan super hot","VIJAYAWADA",0.5,"positive"
"3810","pawankalyan hiii anna i m big fan of u wanna come into politics and wanna walk with uand serve for people my inspiration is you u motivated me a lot need ur support waiting me kosom","",2.25,"positive"
"3811","   mega moviespic   pawankalyan  pic   alluarjun  pic   ramcharan  pic   iamsaidharamtej amp iamvaruntej  total  epic disasterssuperstar maheshbabu maharshi ntr ntrbiopic ntrkathanayakudu f funandfrustration prabhas petta saaho ","Vijayawada ",0.8,"positive"
"3812","dineshgdk raamkd bjpandhra ncbn jaitdp ysjagan pawankalyan it is other way in our family all of us are voting for cbn only the state would have gone to dogs if it was given to ysjagan ammesevaadu state ni pawan needs time to mature very impressed with progress in the state  ap govt does not know to project the great work it did","Crazy Traveller Los Angeles, CA & Hyderabad, TG",2.75,"positive"
"3813","dineshgdk raamkd bjpandhra ncbn jaitdp ysjagan pawankalyan sorry imho opinion pk does not have the maturity just emotion and shouting and theatrics will not work till now i did not hear him say how he is going to make a change very difficult for him outside of wg eg even chiru gaadu did not win in his own hometown constituency","Crazy Traveller Los Angeles, CA & Hyderabad, TG",1.35,"positive"
"3814","raamkd bjpandhra ncbn jaitdp ramakrishna correct ga chepparu cbn is showing stars to bjp mana vedavalu ysjagan gaadu and pawankalyan gaadu modi ass licking lo busy ga leka pothe ap kosam center tho fight chesthe we could have achieved our special status","Crazy Traveller Los Angeles, CA & Hyderabad, TG",0.65,"positive"
"3815","dineshgdk raamkd bjpandhra ncbn jaitdp ysjagan pawankalyan your vote your right dude go for it but please no jagan","Crazy Traveller Los Angeles, CA & Hyderabad, TG",1.8,"positive"
"3816","dineshgdk raamkd bjpandhra ncbn jaitdp ysjagan pawankalyan what do you expect in  yrs without the center supporting the state financially one more term to cbn and then we give chance to pawan ie if he sits in opposition and not run away like jagan","Crazy Traveller Los Angeles, CA & Hyderabad, TG",1.65,"positive"
"3817","heartcoreakkian rajkumarcharan pawankalyan hai anna goodnight anna","",0,"neutral"
"3818","il raamkd bjpandhra ncbn jaitdp ysjagan pawankalyan for the benefit of state demonetization ni welcome cheytame kaadhu adhi nene propose chesa annadu tarvata u turn  same gst meeda  special status meeda aithe oka  different turns teeskoni last ki u turn   ninchi ma family tdp ke vote vesindhi but eesari matram janasena","Ann Arbor, MI",2.05,"positive"
"3819","il raamkd bjpandhra ncbn jaitdp ysjagan pawankalyan nenu undedhi us lo aina na hometown guntur every year veltha last  years lo nenu aithe ye development choodaledu  na prents dhi kooda same feeling","Ann Arbor, MI",0.85,"positive"
"3820","il raamkd bjpandhra ncbn jaitdp ysjagan pawankalyan why we voted for tdp all along was because we like his administration skills but it is lacking in this term","Ann Arbor, MI",-0.25,"negative"
"3821","pawankalyan happy sankranthipawankalyan sir ","India",1,"positive"
"3822","imvinodkumarv pawankalyan my favorite godir ","India",0.75,"positive"
"3823","shantisingaluri fanofpk abntelugutv mibindia pibindia when you are vc of janasena central legal cell why does pawankalyan need to give permission to you for each and every issue is there any democracy in the functioning of janasena party","<U+0C24><U+0C46><U+0C32><U+0C41><U+0C17><U+0C41>, InfoSec, Privacy, Tech, Politics, Law. Public Interest Lawyer. Telugu tweets mostly.",1.45,"positive"
"3824","please help me sirampmedam offllawrence upasanakonidela pawankalyan lakshmimanchu anusuyakhasba ncbn urstrulymahesh realradikaa prakashraaj alluarjun taranadarsh ysjagan thedeverakonda karthiksubbaraj mskajalaggarwal tamannaahspeaks actorrajasekhar ssrajamouli ","India",1,"positive"
"3825","indianarmyday tweets of pawankalyan armyday  anusuyakhasba ncbn urstrulymahesh realradikaa prakashraaj alluarjun taranadarsh ysjagan thedeverakonda karthiksubbaraj mskajalaggarwal tamannaahspeaks actorrajasekhar ssrajamouli ","Chennai, India",0,"neutral"
"3826","tejapspkfan prasnistaaninnu pawankalyan what is your point calling one women as   thats not correct if pawankalyan he behaves decent he would have been in this situation today supporting pawan also determines your level ani vallu anttaremo kadha","Toronto",2.25,"positive"
"3827","tejapspkfan prasnistaaninnu pawankalyan ammaie or abbaie thittam pakkana pedithey what pk said was correct thatta tisthada  evvaridi and how  if does the same what is the use of democracy police judicial etc  does he think this is democratic country or dictatorship","Toronto",-0.5,"negative"
"3828","pawankalyan happy pongal to you all sainiks and hod","Hyderabad, India",0.75,"positive"
"3829","pawankalyan what happened between overs oh my mahi","",0,"neutral"
"3830","alluarjunarmy pawankalyan  kicha sudeep pailwan teaser ","Bengaluru South, India",0,"neutral"
"3831","pawankalyan sir you are not fighting for special status of ap","",0.25,"positive"
"3832","mega family da every scene goosebumpspawankalyan ramcharan chiranjeevi  tisthada  evvaridi and how  if does the same what is the use of democracy police judicial etc  does he think this is democratic country or dictatorship","india",-1.1,"negative"
"3833","varunc pawankalyan i agree with you brother varun","",0.9,"positive"
"3835","pawankalyan tdp package baga workout auvtundi","Thrissur",0,"neutral"
"3836","pawankalyan next cm norway","",0,"neutral"
"3837","sunilthandra narendramodi prakashraaj bjpindia bjpandhra raokavitha ktrtrs pawankalyan dhruvrathee yeahserving the people is only the development  same what is the use of democracy police judicial etc  does he think this is democratic country or dictatorship","Rushikonda, Vishakhapatnam",-1.1,"negative"
"3838","heartcoreakkian imaayan pawankalyan add dj bro","",0,"neutral"
"3839","bro request pk pawankalyan sir to act atleast one scene with you   dhruvrathee yeahserving the people is only the development  same what is the use of democracy police judicial etc  does he think this is democratic country or dictatorship","",-0.85,"negative"
"3841","pawankalyan what azadi do you want  from whom do you want azadi  ","",0,"neutral"
